torque,kappa,beta,velocity,x,y
-0.01,-9.7443951954845317e-12,0.00099999999025560484,3.8543856620195314,12.786625142479522,-12.017703397686754
-0.01,-9.7977933879056278e-12,0.00099999999020220658,3.7771664679191415,13.2393805851874,-12.018475454458843
-0.01,-9.842677857162812e-12,0.00099999999015732213,3.7367249083462752,13.351959945887799,-12.018801887715547
-0.01,-9.8551791532146673e-12,0.00099999999014482085,3.754220272782078,13.576783792089126,-12.019204157342335
-0.01,-9.873657653734136e-12,0.00099999999012634236,3.740209712635086,13.725647522958926,-12.019446494966141
-0.01,-9.9037160615771155e-12,0.00099999999009628394,3.721024530120327,14.20814594013788,-12.020426239555329
-0.01,-9.9442147625732213e-12,0.0009999999900557853,3.6979475166886115,14.721936002894916,-12.02129247926913
-0.01,-9.9774235007464123e-12,0.00099999999002257662,3.6491304435724747,15.120717278482832,-12.022189067120154
-0.01,-1.0014367318029688e-11,0.00099999998998563265,3.605868056004553,15.444299394660058,-12.022858909886564
-0.01,-1.0034589585433947e-11,0.00099999998996541054,3.5851142540093694,15.943929968469625,-12.023908231428727
-0.01,-1.0073051081125205e-11,0.0009999999899269489,3.552727020720086,16.297858821952907,-12.024655325118355
-0.01,-1.0095719807067763e-11,0.00099999998990428019,3.529955297822985,16.683380257660666,-12.02553600119824
-0.01,-1.0117312915485147e-11,0.000999999989882687,3.467154775998739,17.03083852467774,-12.026134853431454
-0.01,-1.0141778956732868e-11,0.00099999998985822111,3.462730407752744,17.444955269715262,-12.027007367792857
-0.01,-1.0171894793711575e-11,0.00099999998982810523,3.4371939155287183,17.855808000545114,-12.027903158985355
-0.01,-1.0185857610751707e-11,0.00099999998981414244,3.409938336437016,18.161799108888484,-12.028548641597482
-0.01,-1.0202265569554702e-11,0.00099999998979773456,3.3894215547720785,18.532973333405426,-12.029186207260254
-0.01,-1.0223251568307073e-11,0.00099999998977674852,3.3519284697226213,18.867157572995456,-12.029963370322198
-0.01,-1.0231525343647038e-11,0.00099999998976847476,3.339320518720956,19.297107371136647,-12.030844746460712
-0.01,-1.0248974789276492e-11,0.00099999998975102517,3.2926119795094557,19.49436171776132,-12.03129004101358
-0.01,-1.0257063625376353e-11,0.00099999998974293638,3.270192568032118,19.82021185471199,-12.031957270775175
-0.01,-1.0269489286280757e-11,0.00099999998973051077,3.24767235072292,20.046964709641014,-12.032452281853178
-0.01,-1.0284499925103184e-11,0.00099999998971549999,3.231895136758187,20.337004976159207,-12.033077086689781
-0.01,-1.0302616968681699e-11,0.00099999998969738297,3.2082437675806847,20.56043493069362,-12.033538568501505
-0.01,-1.0323547457691232e-11,0.00099999998967645267,3.1682919530253573,20.813392863831268,-12.034208520041423
-0.01,-1.034028554934118e-11,0.00099999998965971454,3.1323381139045474,21.09502864067396,-12.03469125967721
-0.01,-1.0362314789254315e-11,0.00099999998963768528,3.1249015955146033,21.28212263106491,-12.035177217007893
-0.01,-1.0378061833356173e-11,0.00099999998962193811,3.0755851328832953,21.713379581321583,-12.036012317500033
-0.01,-1.0853171357857933e-11,0.00099999998914682858,3.065313963219828,21.835805529907617,-12.036314399047093
-0.01,-1.1027787957490758e-11,0.00099999998897221196,3.0562597950124175,22.321535282813606,-12.037352594062805
-0.01,-1.1327307202144292e-11,0.00099999998867269287,2.971712849507772,22.648932086088195,-12.03806782379258
-0.01,-6.5060662472327305e-12,0.00099999999349393372,2.970080666469354,22.88591084632653,-12.038600846147256
-0.01,-2.6599916000841854e-12,0.00099999999734000844,2.953154590243324,23.150819585697676,-12.039217776790617
-0.01,-3.7103439449775608e-11,0.00099999996289656056,2.933112320143236,23.413377398878275,-12.039988505533923
-0.01,-1.487142169281252e-12,0.0009999999985128578,2.9068591276698994,23.760679980629536,-12.040625795218919
-0.01,-4.6475328723273385e-11,0.00099999995352467123,2.8806102445441106,24.047518728589917,-12.04122992074124
-0.01,7.4570012371673951e-11,0.0010000000745700123,2.8562395688971836,24.359445152264502,-12.041819138020252
-0.01,6.2946077300487914e-11,0.0010000000629460774,2.826541677266197,24.696900582044265,-12.041984115160114
-0.01,-4.4912927337385515e-10,0.00099999955087072675,2.7977873423088857,25.169325145707862,-12.042042567116505
-0.01,-3.2359477981030026e-09,0.00099999676405220189,2.7603856515874567,25.471630341987744,-12.04256735054398
-0.01,-3.2726549311447895e-10,0.00099999967273450689,2.733990978179629,25.716991019952694,-12.043094892661154
-0.01,0.00042714881648424883,0.0014271488164842487,2.7164424252795643,25.987530697514263,-12.04366274325856
-0.01,0.0022591388047413165,0.0032591388047413165,2.694517524559543,26.2826006226752,-12.043856517648381
-0.01,0.001918821134097971,0.0029188211340979708,2.6704659743373926,26.680695695823992,-12.043740834590396
-0.01,0.016122305583772194,-0.020342459181234875,2.6375533721865785,27.021722837927513,-12.043830974898125
-0.01,0.0019188199799529196,-0.030490149580295202,2.60903147486912,27.35899662394759,-12.04856445113685
-0.01,0.016122138619119503,-0.010273634922674888,2.5806263514869094,27.74346595277477,-12.05770666705541
-0.01,0.0019189689673534197,-0.020495043558273234,2.5474537012635743,28.148125036767123,-12.065011800557402
-0.01,0.012480171811486539,-0.0040218599661247072,2.5122493929653116,28.447910343754867,-12.070661399044143
-0.01,0.0055605932920929522,-0.0060546569655634611,2.4857989090166828,28.891664651381046,-12.074851193803667
-0.01,0.0028562065600252753,-0.0029216064142247051,2.446196017555738,29.49625025578092,-12.077950738333833
-0.01,-0.02089732023120483,0.68276664080832117,2.39188013609787,29.946635258402182,-12.076588506462173
-0.01,0.021381899395506235,0.022381899395088074,2.349046456695719,30.66051919443827,-12.2268948725403
-0.01,-0.0044943975500744042,-0.0034943975496669498,2.248369071629379,30.785849521067103,-12.27504447116804
-0.01,0.0044581686225310477,0.0044901194292409751,2.224326120929757,30.957133301193927,-12.3218077239402
-0.01,-0.0044893274106752598,-0.0034893274106862424,2.2097609083194776,31.32465577259286,-12.386750060030462
-0.01,0.0044534457417518521,0.0054534457417518521,2.1816936825410336,31.732998256309358,-12.425690619380813
-0.01,0.0084408287571608089,0.0084727795634640946,2.1379832074544414,32.218625300899774,-12.447339404991466
-0.01,-0.0074208578674713312,-0.0054528226895794712,2.088964446739402,32.4263769883012,-12.452847667357753
-0.01,0.0073669849106018119,0.0083669849101943583,2.067099581551384,32.71357210289123,-12.456591920126778
-0.01,-0.0072398027147547259,-0.0052717675368628659,2.036092841672373,33.05497249170933,-12.458583835398963
-0.01,0.0072037766835185571,0.0072357274902394679,1.9884388511450175,33.331131658424546,-12.458189067918406
-0.01,0.0057631743711400295,0.0067631743707328501,1.9574814804283238,33.60295505496915,-12.455994408348152
-0.01,0.0091639182206312581,0.010163918220652948,1.9258827570851889,33.8325449604699,-12.455608738439404
-0.01,-0.026957163956921271,0.15003666582136507,1.8999369615955333,34.132912070730946,-12.454607029503226
-0.01,0.026993014524037164,0.027993014523608292,1.8579419973983737,34.44542605920985,-12.464529855948188
-0.01,-0.0091606628990069973,-0.0081606628990286874,1.8200652428832556,34.66214906356341,-12.47180820188098
-0.01,0.0091247107375546834,0.010124710737147505,1.7936551081129994,34.786620074415545,-12.473733919483443
-0.01,-0.0088228258482530922,-0.0078228258482747823,1.7481221385843093,35.03110578229048,-12.476499090813185
-0.01,0.0087869323440893186,0.009786932344474808,1.7278211756501258,35.3215568414451,-12.471989351395996
-0.01,0.0091288296238782023,0.010128829623899892,1.6896840448062387,35.589142449443855,-12.468298054070885
-0.01,-0.026956963152478447,0.15003686662630933,1.6543959324800788,35.753552612881734,-12.467625638580333
-0.01,0.026992795785398094,0.20398662556418587,1.6327570803123403,35.995473445895165,-12.471899102375877
-0.01,-0.0089534426584622542,-0.007953442658462255,1.5953043073901654,36.24753522998914,-12.47238083064425
-0.01,0.0089174570271246863,0.0099174570267391987,1.5554916420459215,36.55423049522269,-12.461465341272417
-0.01,-0.0089478264374142653,-0.0079478264373925751,1.512539203846645,36.749003489490065,-12.457022390184738
-0.01,0.0089119815963900079,0.0099119815959611383,1.483437849712323,36.881045513290196,-12.454586252544187
-0.01,-0.00894721117455872,-0.0079472111745370298,1.4608649117588044,37.06859536452212,-12.450828401385102
-0.01,0.0093378064900731979,0.010337806490051508,1.4258718398261074,37.19611482775195,-12.448514762199107
-0.01,0.0087030629196244626,0.009703062920053334,1.4084921316929686,37.363362526091265,-12.444227102901387
-0.01,-0.026743774077031129,0.15025005570231503,1.3799361400902304,37.554585897767225,-12.44092247240996
-0.01,0.026779607041051215,0.027779607041051216,1.3498733478916325,37.741613040458645,-12.444032219163018
-0.01,-0.0091580993183686295,-0.0081580993183469376,1.3175026594266743,37.9243656807879,-12.447372900561948
0.021170777505818146,0.0091222207872289161,0.010122220787636096,1.289414782354802,38.11549980716925,-12.44575329188364
0.08120519354079994,-0.0089469939832053733,-0.0079469939831836832,1.2593978446516534,38.32137357519513,-12.442755799142473
-0.01,0.0089107551608569053,0.0099107551612857767,1.3202963322495984,38.58272539570064,-12.436959862943137
-0.01,-0.0089454771076110384,-0.0079454771076327285,1.6021620703966364,38.87707820756883,-12.429949789972532
-0.01,0.009337141321734025,0.010337141322119513,1.6219487463038642,39.19669893954117,-12.421366209152213
-0.01,-0.0089540510998434991,-0.0079540511002723704,1.578539036865541,39.41522840450734,-12.415266256224017
-0.01,0.0089180663503097366,0.0099180663503097358,1.5474880242874418,39.56869142390005,-12.411124621505246
-0.01,-0.0089490093706551792,-0.0079490093702263079,1.523217482444692,39.73496963611907,-12.406369829004458
-0.01,0.0089131503308962669,0.0099131503308962678,1.5015810017754658,39.91335429650816,-12.401934213473236
-0.01,-0.0089458466494921202,-0.0079458466495138103,1.4726034666630727,40.07409850884169,-12.397390575773606
-0.01,0.0089098219126096338,0.009909821913059922,1.4511749907949012,40.31732363688326,-12.39032998847491
-0.01,-0.0089437058477377825,-0.0079437058477377816,1.4142258844317501,40.54050790976208,-12.384072994942821
-0.01,0.0093366817171489248,0.020018292020558576,1.3793184488402694,40.6636075912582,-12.38102857763595
-0.01,0.0087044301496402576,-0.14908770878842587,1.3570885998806894,40.82497451951865,-12.375517068950206
-0.01,-0.0087402490612278061,0.16825358071708466,1.3313132353269468,40.94399827390945,-12.373808950795526
-0.01,0.0087761100143042281,0.18576993979261669,1.314453899285639,41.035337783793715,-12.376384666836564
0.007038892977947773,0.0038013840458564403,0.0048013840458133337,1.2964805852287744,41.11274773033396,-12.379009657409869
0.029375586296739486,-0.0038372095071478331,-0.0028372095071478331,1.2853123224115326,41.189891152777506,-12.379275131400062
0.017637236411088157,0.0038013961037834799,0.0048013961037834795,1.2911814612690873,41.26820108393699,-12.379414175561136
-0.01,-0.0038372380062221844,-0.0028372380057718979,1.3219245713752774,41.416466400766396,-12.378403350479545
-0.01,0.003801355931586235,0.0048013559315862354,1.367389587590825,41.621262913324195,-12.37595466703607
-0.01,-0.0038371435926163933,-0.0028371435926594999,1.3493114200681537,41.83458371725728,-12.372547925174263
-0.01,0.0038012734256812194,0.0048012734253171461,1.3151396681080858,41.92619508942527,-12.371096027924981
-0.00039505015892867776,-0.0038371163845610768,-0.0028371163846041833,1.3001975235253862,42.00388040143149,-12.369683022744553
0.0254024679362425,0.0038012438617716512,0.0048012438617716507,1.2872988659620277,42.06810079254524,-12.368578049814321
0.036378990009248977,-0.0038370785741081406,-0.0028370785741081406,1.2818106585137397,42.145376968255334,-12.366660290257053
-0.004590998830088914,0.003801221560023518,0.0048012215600666246,1.3022954757723726,42.36232918885739,-12.361953407724025
-0.01,0.0091876412419535734,0.010187641241546395,1.4174517672481075,42.60181860506514,-12.357250540444966
-0.01,-0.026957376474022798,0.15003645330428966,1.3994877407823145,42.98598367626447,-12.350682165754638
-0.01,0.02699330602120191,0.027993306021609092,1.338904148779635,43.26302746372173,-12.356824041542247
0.009616273869621321,-0.0091612489972711358,-0.0081612489972711366,1.2951919208404936,43.49274691211164,-12.36336634480785
0.08672091443755249,0.0091251761540337064,0.010125176153626528,1.2566401134279244,43.8230897764483,-12.359990514541064
0.006315483200307151,-0.0089512505468762708,-0.0079512505468762699,1.2968423112500334,44.0184451233961,-12.356614570994036
-0.01,0.0093371971202974493,0.010337197119847163,1.5183016471854576,44.345329551342545,-12.348743462913298
-0.01,-0.02695942985406688,0.15003439992419307,1.5700370339050682,44.65615971030005,-12.342053090539142
-0.01,0.026995302686157591,0.027995302685707307,1.5319600137658576,44.928513407784585,-12.346817929229296
-0.01,-0.009161271346528924,-0.0081612713465720292,1.4926591584913942,45.19260901040603,-12.352584890471501
-0.01,0.0091254466997303038,0.010125446699366231,1.4370643183948013,45.363051778267625,-12.352907025598263
-0.01,-0.0089237202392191788,-0.017606728273506816,1.4032827484363257,45.63780554475394,-12.349651708865807
-0.01,0.0088877464404855857,0.0098877464401215115,1.3527459724595592,45.864319866221855,-12.344567664572846
-0.01,0.0091278491391548425,0.010127849139154842,1.313527393874608,46.03331215647376,-12.339668884275373
0.02431986272351634,0.0089132712890845622,-0.14887886764852787,1.287840192140929,46.148194740907925,-12.337331370305382
0.06278870589312578,-0.0089490995646561988,0.16804473021360375,1.2686061006377032,46.340693769434665,-12.338543142094725
-0.01,0.014265560018831256,0.015265560019281543,1.31753138526482,46.52213891226614,-12.349431455714887
-0.01,-0.0090105194614973644,-0.0080105194614973653,1.484089734394094,46.70271344747693,-12.360594682859372
-0.01,0.0089746821296314092,0.009974682129588304,1.5014836159130123,46.86587259907776,-12.364833837123701
-0.01,-0.008947595162181193,-0.017626401543545139,1.4520015267517785,46.981651127289226,-12.36446195485363
-0.01,0.0089116954941593253,0.0099116954941593262,1.4413276506770654,47.19308666764164,-12.363158633809473
-0.01,-0.0089476032468340915,-0.0079476032468340924,1.3842060835889163,47.38304585375056,-12.36080717408035
-0.01,0.0089114967787796585,0.019593107081865645,1.3200254968338236,47.44890508238858,-12.359925297573445
-0.01,-0.0041923703767608889,0.0064892399263250964,1.3209110642303843,47.5145989747913,-12.357828292541186
-0.007886169231089505,0.0041539551143736841,0.0051539551143736841,1.30394304907991,47.63106222182565,-12.356077424538322
0.028136548482859285,-0.0041900133058035798,0.016184344034417882,1.2859321141570224,47.70776787041134,-12.354912921129882
0.055904826539847415,0.004153974413424695,0.024528331753646156,1.272048158521725,47.78462395806521,-12.3540816980676
0.008205067290222327,0.00061958699765001651,0.011313675048380385,1.2958974956982863,47.89157557672078,-12.352472864205188
-0.01,-0.00065625062442299653,0.029446466729679602,1.384979546826247,48.045488188621,-12.34965363094867
-0.01,0.0054529368242534453,0.0064529368242534453,1.4105114562196284,48.15792793126075,-12.348504597564988
-0.01,-0.0054887546121302712,0.0052335507025816509,1.399078582285984,48.32406925639783,-12.346428566557737
-0.01,0.0054527509714284716,0.025907812367159916,1.3704049860592489,48.58078337776958,-12.341599817416434
-0.01,-9.9970494508456326e-05,0.030155232596622991,1.3296652111099905,48.75190860855624,-12.335360280541725
-0.009579727093153727,-0.0083876878375879933,0.031697475449951155,1.3047896538859387,48.87972650149963,-12.332114284231055
0.05302798937672407,-0.0075603558411735383,0.11988971814648025,1.2734863239078282,49.02924790304217,-12.329762613375575
0.1590910594023458,0.0075962240021044403,0.057597876165139686,1.2204553806147533,49.18037690449626,-12.331034331669326
