torque,kappa,beta,velocity,x,y
-0.01,0.00373054917083393,0.70739451021035993,3.329897457254195,29.976788003808256,-12.022860326359334
-0.01,-0.0032456371914482418,-0.0022456371918664043,3.2904853175377595,31.296601749329373,-11.578797389889573
-0.01,0.021286762060313134,0.022286762060324119,3.153008341385448,31.652039400901455,-11.379024128336198
-0.01,-0.0032456361274591115,-0.0022456361274591115,3.125283079237488,31.883444548934435,-11.287379554609707
-0.01,0.021286763627357774,0.023254798805249634,3.0957214823433623,32.29876135663012,-11.172961257026177
-0.01,-0.0032456351708932706,-0.0022456351708822881,3.0663412970613115,32.62843916613348,-11.111577375932844
-0.01,0.021286759592402341,0.022286759591994887,3.0361576075832724,33.04692707313985,-11.05620713217905
-0.01,-0.0032456327516896177,-0.0022456327512607472,2.991343113225246,33.49122057202863,-11.017047113622233
-0.01,0.021286745149431491,0.19828057492771783,2.9589054996058626,33.931042526245825,-10.984562755484248
-0.01,-0.0032456186161862132,-0.0022456186166150837,2.910891773125513,34.2772355150183,-10.949615871267742
-0.01,0.021286654903696758,0.022286654904125631,2.8883837228600204,34.78991465449357,-10.896816888025022
-0.01,-0.0032455553176854359,-0.0022455553172999465,2.83069016076261,35.01504884170182,-10.879208865172464
-0.01,0.021286678057738276,0.022286678057716586,2.790997894481697,35.12701953826396,-10.871951027553544
-0.01,-0.0032455606934457416,-0.002245560693424051,2.8066788566018497,35.322336917676374,-10.859546411366741
-0.01,0.021286684128548422,0.1982805139073362,2.7901763410892158,35.737264702344845,-10.835791169723283
-0.01,-0.0032455833446373358,-0.0022455833446373358,2.751663084841518,36.11758939586433,-10.802257922000711
-0.01,0.021286645639527507,0.022286645639527508,2.7148574186832484,36.51905336510807,-10.757427570994494
-0.01,-0.0032455718140627478,-0.0022455718140410572,2.67972630586086,36.810812877796764,-10.730719335392465
-0.01,0.021286605065596383,0.022286605065574693,2.6542501095342583,37.02153265444064,-10.714175168835162
-0.01,-0.0032455325558188031,-0.16103767149434012,2.630330266761134,37.2568504948108,-10.695207819180496
-0.01,0.02128662449549339,0.022286624495107901,2.6075143742897593,37.36074351388325,-10.688232290974724
-0.01,-0.003245643300391191,-0.0022456433004128815,2.6010931239600037,37.6441251219734,-10.663768162351568
-0.01,0.021286578436456944,0.022286578436864126,2.5696706604596713,37.82333035490822,-10.649731354152266
-0.01,-0.0032455989328193224,-0.0022455989327976318,2.565332907050451,38.02698760803311,-10.631909901151927
-0.01,0.021286714332351991,0.022286714332780865,2.5481879468331443,38.229153026824534,-10.616980238915861
-0.01,-0.0032458245570205339,-0.0022458245574277138,2.520300902045129,38.454662389352585,-10.59863847846889
-0.01,0.021286603121626238,0.02228660312164793,2.4980396103096885,38.80162366996285,-10.568770720754454
-0.01,-0.0032455563690801659,0.17374827341029006,2.4680945881128857,39.19312944278648,-10.538259685823524
-0.01,0.02128664379050086,0.02228664379047917,2.431992945033333,39.532063724033925,-10.524452586950344
-0.01,-0.0032458508810154631,-0.002245850881015463,2.4044975164427007,39.795696341681534,-10.520544896982518
-0.01,0.021286917503452074,0.022286917503001789,2.3722439581886072,40.31388588919966,-10.49330019251259
-0.01,-0.0032458307302643489,0.0074357795731453012,2.3292870695655172,40.430026207283774,-10.484874316236594
-0.01,0.021286847328556069,-0.13650529160951005,2.318201041470408,40.637713968014296,-10.470325175578752
-0.01,-0.00324591122697252,-0.0022459112269294134,2.3086075948915785,41.048601441824204,-10.456025142489807
-0.01,0.021286925595085021,0.022286925595085022,2.260828762256272,41.29641293927694,-10.45167759827532
-0.01,-0.0032460969927699665,-0.002246096992813073,2.2456540125812197,41.5633578357039,-10.439639911133611
-0.01,0.021287110915006974,0.022287110914642902,2.207938559485824,41.69554308745726,-10.432217646211194
-0.01,-0.0032464324968499709,-0.0022464324968499709,2.194122034213725,41.89211152957851,-10.418265736403825
-0.01,0.021286106287313006,0.02228610628767708,2.184785962156581,42.215452132619376,-10.391629263773158
-0.01,-0.0032454893012203723,-0.16103762823892354,2.1548598160838246,42.406826590649,-10.373056580156069
-0.01,0.021285945711714761,0.022285945711757869,2.1207581871675845,42.59599055031506,-10.351696719865243
-0.01,-0.0032454833218328585,-0.0022454833214256785,2.098327725529889,42.86515430518831,-10.314521717681579
-0.01,0.021286556826498673,0.022286556826455566,2.0817280237193287,43.353199289767126,-10.24984463422352
-0.01,-0.0032454680874971836,-0.0022454680875402902,2.0218172029847796,43.770166213078724,-10.195945586427468
-0.01,0.021286239825216244,0.02228623982476596,1.9834184753129342,44.00442150591031,-10.166866101050596
-0.01,-0.0032467729480045171,0.17374705683025543,1.9629035693495238,44.196200616287854,-10.142054301459318
-0.01,0.021287886778401901,0.022287886778852187,1.912924945570739,44.51898914650867,-10.11427590267574
-0.01,-0.0032483471906599392,-0.0022483471906168326,1.8854811808492558,44.76218572603014,-10.09932020849927
-0.01,0.021287607584789404,0.022287607585196587,1.8637281585549188,44.90969278079737,-10.086513196011852
-0.01,-0.003247138570893455,0.0074344717325161951,1.8382812313405763,45.14522371865271,-10.061803382087865
-0.01,0.021285897480994551,0.022285897480951444,1.7909499165689207,45.34028640743636,-10.041474366623872
-0.01,-0.0032494031789025496,-0.0022494031792666229,1.7629293443570049,45.462631064750916,-10.027143264215823
-0.01,0.012041097917061689,0.013041097917018584,1.7493716883031638,45.63548831357573,-10.004893665571133
-0.01,0.0059837745513720841,-0.15180836438624035,1.7416877824185435,45.78904925564217,-9.983979930303306
-0.01,-0.0060176219100763761,0.17097620786818357,1.716447410634139,45.94143380862777,-9.9679123982547
-0.01,0.024056636544579083,0.025056636545029369,1.6901391291205992,46.09230731893181,-9.958178449305935
-0.01,-0.018265948630519724,-0.017265948630970009,1.6723396894761842,46.175296106920776,-9.952778265651537
-0.01,0.018230859942919817,0.019230859942919818,1.6594065988058924,46.419468886669414,-9.925583976319176
-0.01,-0.018261903483745127,-0.017261903483337945,1.6168269452851187,46.75207445621551,-9.881611040859678
-0.01,0.018227265531516781,0.019227265531516782,1.5519667876938652,46.98021320734081,-9.849500419402116
-0.01,-0.018258612970610939,-0.0075770026675249557,1.4910900538235488,47.258559797782986,-9.808960731689975
-0.01,0.018223284197843647,0.038597641538065108,1.4625623351431105,47.46970295257311,-9.774709007298183
-0.01,-0.018254850269806465,-0.017254850269452622,1.406519016224863,47.67593415849491,-9.740234186242605
-0.01,0.018219082940245532,0.019219082940245533,1.3812326218376336,47.87726345831912,-9.706259950901314
-0.01,-0.018254599021091604,-0.007532293706379682,1.341475347095139,48.22798513464615,-9.650295973573673
0.036749617397670124,0.018219036840650699,0.048474239931782147,1.2816253674114875,48.3788716700159,-9.627074402108907
0.0769048609785246,-0.018254509101207007,0.021830654186332146,1.2615483780913872,48.60780899895806,-9.586960997204843
-0.01,0.018218959020040622,-0.060269532082986625,1.3446553632492488,48.87063215052101,-9.547015598258946
-0.01,-0.018254623709905861,0.022034342250250943,1.6234623662921677,49.146312641841455,-9.513571920701054
-0.01,0.018218835120168676,0.058594513364741183,1.609889437449879,49.33707868845343,-9.491555764465918
-0.01,-0.018254646878596167,0.012343708231734918,1.5960375539624774,49.461954553314634,-9.473529960956851
-0.01,0.018218819027633761,0.068599396761715517,1.5711176347215163,49.76769196058308,-9.43121623985418
-0.01,-0.01825461733022879,0.08208036308387677,1.515734912743654,49.960536650012145,-9.402081779309427
-0.01,0.018218873164286942,0.1185538535783925,1.4832248653133504,50.04828891447109,-9.388232760585487
-0.01,-0.018254588258173783,0.012584082459015614,1.4688828364075504,50.16414881653631,-9.370557065775946
-0.01,0.018218758315898982,0.068981434348585557,1.4627294226321306,50.32127631099181,-9.347312500361856
-0.01,-0.018254588324841649,0.012641973874725616,1.4237984055133834,50.460870220799855,-9.32391669056913
-0.01,0.01821875842374733,0.059099217599883694,1.3994038347784985,50.69428389357598,-9.288445444009005
-0.01,-0.01825455293907656,0.0027036899078427381,1.3714936831672946,50.84129653585238,-9.264218052305049
-0.01,0.018218731637392523,0.020044132097012619,1.3177121971902548,50.98522488946319,-9.241276916460597
-0.01,-0.018254561822139418,0.002721362389552492,1.3136184585507567,51.23883942426413,-9.20579533329235
0.07906411321758723,0.018218732679520389,0.03920631912121246,1.2604686276471957,51.38663764707955,-9.185409427108107
0.1478079524509565,-0.018254563573917915,0.012730806169797302,1.2260967426668337,51.4486876585484,-9.176003049905542
0.0192204345689346,0.018218731725284262,0.0292150491070312,1.2903898981933644,51.571807891162386,-9.157504189644303
-0.01,-0.018254562794343846,0.023642977671007929,1.4798904295535489,51.678252159446956,-9.141349207961383
-0.01,0.018218731293764358,0.018392433343654483,1.5594371791406847,51.75575389373775,-9.13106808310705
-0.01,-0.018254561722926534,0.012740882617241128,1.562063194807715,51.84717325995441,-9.119156494561885
-0.01,0.018218727430697846,0.019218727430675105,1.5334910751972546,52.012653408689616,-9.096311225514578
-0.01,-0.018254557454172621,0.0027445725784393674,1.5033652397171358,52.16084398835169,-9.075219136935637
-0.01,0.018218725193808818,0.019218725193853228,1.4856168386218198,52.277834044562454,-9.058521774816786
-0.01,-0.018254555981919194,0.0027450940236039756,1.4727095753344475,52.393347870929915,-9.04137055235224
-0.01,0.018218719803641144,0.030127764191520322,1.4451273930131423,52.717719263464474,-8.992935821114969
-0.01,-0.018254550850109328,-0.0072545596000847265,1.3968135927213035,52.841422107794095,-8.973417679950412
-0.01,0.018218714830872777,0.019218714830872778,1.376714389883334,52.94994696675036,-8.956405332000807
-0.01,-0.018254545325174829,-0.017254545325174828,1.36034150356842,53.13659321288926,-8.927503750637376
-0.01,0.018218712571744771,0.019218712571744772,1.3378078736772339,53.306174092477626,-8.90164351750413
-0.01,-0.018254542986355857,-0.017254542986355856,1.3156037047660145,53.50966273672672,-8.870632661583857
0.08535098581318305,0.018218710262079399,0.0192187102620794,1.257324867272284,53.730022229690334,-8.835675237599805
0.18473407388174368,-0.018254531026806228,-0.017254531026806227,1.2076341918713682,53.96437577370588,-8.798808962748199
-0.01,0.018218698336773764,0.019218698336773764,1.4805018333790982,54.147257079129794,-8.771310092018119
-0.01,-0.018254520489570866,-0.017254520489570865,1.897538909795183,54.39533054502268,-8.733347365865997
-0.01,0.018218687846314911,0.019218687846314912,1.9229542777128512,54.65869479687325,-8.693338203580435
-0.01,-0.018254508103929947,-0.017254508103929946,1.8781108187224063,54.917928324045754,-8.655548204969156
-0.01,0.018218675523986129,0.01921867552398613,1.8512331965186022,55.1358853633045,-8.623720971257757
-0.01,-0.018254499766400884,-0.017254499766400883,1.8160136291119986,55.45631232058017,-8.575404494992727
-0.01,0.018218667261675495,0.019218667261675496,1.7758591944435984,55.631305290285496,-8.54933031652508
-0.01,-0.018254493513280044,-0.017254493513280043,1.7606710551474398,55.90533500671852,-8.506857708971308
-0.01,0.018218661073918323,0.019218661073918324,1.7096473490986965,56.04025149943345,-8.486942852817533
-0.01,-0.018254488653283052,-0.017254488653283051,1.699606785776557,56.371175738011615,-8.436440543220437
-0.01,0.018218656324252545,0.019218656324252546,1.6423947861667307,56.677370129118046,-8.388824401786499
-0.01,-0.018254485331934623,-0.017254485331934622,1.6148434062716621,56.9754347645929,-8.34460056544464
-0.01,0.018218653152942719,0.01921865315294272,1.5638891679722247,57.15842766909013,-8.31636618119283
-0.01,-0.018254482682826714,-0.017254482682826713,1.5191584309466248,57.42477898515937,-8.275182122384544
-0.01,0.018218650618526067,0.019218650618526067,1.4781735105363725,57.66872026059055,-8.237120797948355
-0.01,-0.018254480611905866,-0.017254480611905865,1.4306241351767333,57.905736616269614,-8.200157236634166
-0.01,0.018218648814064205,0.019218648814064206,1.386554506626971,58.14938485939239,-8.161197986985012
-0.01,-0.018254479282965631,-0.01725447928296563,1.356110344640589,58.386247997831525,-8.124992994602064
-0.01,0.018218642122823391,0.019218642122823391,1.3072425399404772,58.6907118791154,-8.075101957162246
0.07281374349936218,-0.018254472861016346,-0.017254472861016345,1.263593675086807,58.910985435069755,-8.038908346178005
0.14927700597394572,0.018218629904514668,0.019218629904514669,1.225362116281052,59.04724920297934,-8.017606165932772
-0.01,-0.018254460793364489,-0.017254460793364488,1.3122338072674795,59.3030615055091,-7.9773255283618365
-0.01,0.018218608277178559,0.019218608277178559,1.7911867333171927,59.46489475119464,-7.952213696637592
-0.01,-0.01825443931328008,-0.017254439313280079,1.8085043640657332,59.78286488031798,-7.9026016137336415
-0.01,0.018218607653334339,0.01921860765333434,1.7675493048090654,60.04173114808151,-7.862026867584399
-0.01,-0.018254438832463436,-0.017254438832463435,1.726666578145584,60.278968237565344,-7.82553362545453
-0.01,0.018218595131199895,0.019218595131199896,1.694929373156578,60.54455730235206,-7.783066728761961
-0.01,-0.018254415174367013,-0.017254415174367013,1.6605048707576093,60.91689531026315,-7.7260395518600395
-0.01,0.01821857646572542,0.019218576465725421,1.6160554018944266,61.1834218114424,-7.683238555631782
-0.01,-0.018254404839613495,-0.017254404839613494,1.5448224702250979,61.41145140548888,-7.6478612014095875
-0.01,0.018218573168396892,0.019218573168396893,1.5112533742048406,61.76225100613917,-7.589886940432139
-0.01,-0.01825440375048893,-0.017254403750488929,1.4570652671185722,61.960902944486065,-7.55856466033565
-0.01,0.018218572020235829,0.01921857202023583,1.421853333977843,62.209824802139146,-7.517830287746096
-0.01,-0.01825440311732765,-0.017254403117327649,1.3802399098520968,62.45126730860623,-7.478631393949643
-0.01,0.01821857134367982,0.019218571343679821,1.320538313931048,62.722798328448526,-7.435805940866182
0.03455827953404824,-0.018254402999034525,-0.017254402999034524,1.282721015955021,62.984968469086056,-7.395259554029184
0.1214781484411896,0.01821857119369924,0.019218571193699241,1.2392615079230413,63.27479071367721,-7.3489608644129145
-0.01,-0.018254403116769229,-0.017254403116769228,1.3517431651096237,63.494689818289416,-7.312626352902626
-0.01,0.018218571307872407,0.019218571307872408,1.6787077052072124,63.7688238478064,-7.269128323321741
-0.01,-0.018254402891488192,-0.017254402891488191,1.7202101925790971,64.00398837563662,-7.2322615420516225
-0.01,0.018218571078808254,0.019218571078808255,1.6856526098608604,64.34629915274454,-7.179316588062585
-0.01,-0.018254401344613772,-0.017254401344613771,1.5998584586855973,64.72376924394352,-7.121200909870573
-0.01,0.018218569527269277,0.019218569527269278,1.5598330674030905,64.99842042470713,-7.077824387482535
-0.01,-0.018254399677260669,-0.017254399677260668,1.529571173127428,65.26532192686601,-7.035492553308318
-0.01,0.018218567856065012,0.019218567856065013,1.4821228766693486,65.46748389956656,-7.004249290267897
-0.01,-0.018254398025266384,-0.017254398025266383,1.4417530618645245,65.67949827859921,-6.9723632289641255
-0.01,0.018218566201212358,0.019218566201212359,1.4081191040533272,65.88560239228497,-6.9394125011003505
-0.01,-0.018254396474209001,-0.017254396474209,1.3838694612545015,66.08581324414887,-6.9099633649354155
-0.01,0.018218564647382408,0.019218564647382409,1.337563862662759,66.29271894142971,-6.876386938410469
0.008251319974331522,-0.01825439486523988,-0.017254394865239879,1.2958743819152168,66.48183360927703,-6.847595161403178
0.07351841551799382,0.018218563035772656,0.019218563035772657,1.2632443623796403,66.66899666776526,-6.816737094943064
0.038303262884743276,-0.018254393205313194,-0.017254393205313193,1.2808684319853316,66.92369517336437,-6.774935899256084
-0.01,0.018218561372983822,0.019218561372983823,1.4887542683561155,67.1892976738934,-6.733078487831211
-0.01,-0.018254391451033348,-0.017254391451033347,1.646580245800054,67.36975312439255,-6.705098386079993
-0.01,0.018218559616124907,0.019218559616124908,1.6458582034512785,67.61179448496434,-6.666865202918779
-0.01,-0.018254389640794729,-0.017254389640794728,1.6213738899767633,67.8332321473185,-6.63164088288329
-0.01,0.018218557796421651,0.019218557796421652,1.5905306245024051,67.95794150232759,-6.6124084017912725
-0.01,-0.018254387791746988,-0.017254387791746987,1.5642008135877083,68.0504834946876,-6.597554808021725
-0.01,0.018218555932110567,0.019218555932110568,1.5599877704237304,68.11177529504553,-6.5880079407828
-0.01,-0.018254385908251899,-0.017254385908251898,1.5415460063781028,68.24836024034413,-6.5661981425582265
-0.01,0.018218554037504692,0.019218554037504693,1.5239201636604367,68.41295070435187,-6.540303038692768
-0.01,-0.01825438393538811,-0.017254383935388109,1.5066285741046626,68.7343046792268,-6.489937970731209
-0.01,0.018218552034831009,0.019218552034831009,1.458942495291551,68.93339694059124,-6.459002821235592
-0.01,-0.018254381837714148,-0.017254381837714147,1.4271543817306995,69.05906739280043,-6.438802529461366
-0.01,0.018218549917899958,0.019218549917899959,1.4006893396721678,69.264714201517,-6.406525386426884
-0.01,-0.018254379696414299,-0.017254379696414298,1.3667897188478018,69.46543444952657,-6.374479364254801
-0.01,0.018218547761972223,0.019218547761972224,1.3338199046045196,69.68707487103224,-6.339274228463342
0.003801811845133143,-0.01825437758972363,-0.017254377589723629,1.2980991761957714,69.91514108780233,-6.304435635444615
0.0851778188214508,0.018218545643344124,0.019218545643344125,1.257411523144739,70.0528645109887,-6.286995753420555
0.0751329950884623,-0.018254375556376441,-0.01725437555637644,1.2624338195149971,70.25375616742433,-6.260438378139805
-0.01,0.018218543601478385,0.019218543601478386,1.4817351228279074,70.39221085154988,-6.240401858632144
-0.01,-0.018254373625805613,-0.017254373625805612,1.6293387364460072,70.55578863721789,-6.214778777904268
-0.01,0.018218541662407255,0.019218541662407256,1.6546750077241759,70.6370653410874,-6.202159352113961
-0.01,-0.018254372140002053,-0.017254372140002052,1.6349916057771894,70.78186403002965,-6.17869792304777
-0.01,0.018218540171516927,0.019218540171516928,1.6156044076280973,70.98781080944318,-6.144718233394819
-0.01,-0.018254371568568926,-0.017254371568568926,1.5884856407812247,71.25160858619165,-6.101265471472709
-0.01,0.018218539588271031,0.019218539588271032,1.5560619378728386,71.44907635154378,-6.068583591701297
-0.01,-0.018254371565156774,-0.017254371565156773,1.5299199319505274,71.7752089776969,-6.017123397872177
-0.01,0.018218539569838554,0.019218539569838555,1.475890503919086,72.00565879410438,-5.9796899593303765
-0.01,-0.018254371661632594,-0.017254371661632593,1.4465601320278254,72.2166521445748,-5.94545533731025
-0.01,0.018218539656448238,0.019218539656448239,1.4048997879532201,72.48998588181556,-5.898604617868954
-0.01,-0.0182543716748833,-0.0172543716748833,1.3694718333415887,72.59686436187424,-5.879854333717471
-0.01,0.018218539661594681,0.019218539661594682,1.3513807212931803,72.70251145937013,-5.862630666914249
-0.01,-0.018254371592696852,-0.017254371592696851,1.332228525452912,72.7936312883368,-5.846506781195204
-0.01,0.018218539574606413,0.019218539574606414,1.3186251666607467,72.88385776562481,-5.831852755074066
-0.0075419722614741835,-0.018254371426994882,-0.017254371426994881,1.303770954303816,73.07355981375994,-5.800514722730512
0.08921876506681407,0.018218539402583219,0.01921853940258322,1.2553909939673935,73.17298382992792,-5.784510823869299
0.10486506247775323,-0.018254371114276309,-0.017254371114276308,1.2475679412904916,73.3304344109863,-5.7580389002618535
-0.01,0.018218539083648004,0.019218539083648005,1.4416409145463778,73.46690521633238,-5.735615129715734
-0.01,-0.01825437067702905,-0.017254370677029049,1.6304319137327952,73.68003471249811,-5.700247870699433
-0.01,0.01821853863879809,0.019218538638798091,1.6541596102146308,73.85780262489982,-5.670559850946003
-0.01,-0.018254370080349847,-0.017254370080349846,1.6243031337685705,74.03291627704948,-5.641233907966242
-0.01,0.01821853803184224,0.019218538031842241,1.6056838000908833,74.22107172749996,-5.610529107946936
