torque,kappa,beta,velocity,x,y
-0.01,-1.3198981878618536e-08,-1.3198981878618536e-08,5.700097343484145,12.048573854903358,-12.007150989634303
-0.01,-1.3392702180902677e-08,-1.3392702180902677e-08,5.672776951319145,12.331885190238093,-12.007409459012358
-0.01,-1.5302116020663088e-08,-1.5302116020663088e-08,5.659923973963205,12.501700473920954,-12.007610478319265
-0.01,-1.8419542616576519e-08,-1.8419542616576519e-08,5.664167995567168,12.671238045565103,-12.007648235546116
-0.01,-1.8419548314166509e-08,-1.8419548314166509e-08,5.646722317918841,12.895847327929001,-12.007945850906347
-0.01,-5.3279471442309327e-08,-5.3279471442309327e-08,5.613744108777298,13.288355468967842,-12.008224179400948
-0.01,-8.7688818062420815e-07,-8.7688818062420815e-07,5.598120344247156,13.51215252466298,-12.008467818425874
-0.01,-5.8494312214333284e-09,-5.8494312214333284e-09,5.590364368671483,14.013765349678962,-12.00887987169847
-0.01,-5.2199022117264251e-09,-5.2199022117264251e-09,5.564541222139424,14.125002469697028,-12.00897514520858
-0.01,-5.2736524491379031e-09,-5.2736524491379031e-09,5.556887386865248,14.402659236977732,-12.00927828416278
-0.01,-1.7600734883401645e-08,-1.7600734883401645e-08,5.559261603116608,14.624016436543755,-12.009610793815074
-0.01,-5.7199757097288697e-08,-5.7199757097288697e-08,5.540155485779323,14.9551525894491,-12.00965562537504
-0.01,9.25659801903539e-07,9.25659801903539e-07,5.503058666416134,15.39458805071723,-12.010102757032058
-0.01,-0.00033100897838591567,-0.00033100897838591567,5.481500182167935,15.777660323396324,-12.010511096840276
-0.01,-0.0004623787107096637,-0.0004623787107096637,5.463709445279729,15.886880668200893,-12.010582093761727
-0.01,-0.00046247821627925411,-0.00046247821627925411,5.45861504460731,16.050520250918666,-12.010655291893855
-0.01,-0.00028706824219251216,-0.00028706824219251216,5.448431652528063,16.377068821419176,-12.010614281685243
-0.01,-0.00036656932129897063,-0.00036656932129897063,5.406995981844499,16.485066923243313,-12.010700674908719
-0.01,-0.000312176569383289,-0.000312176569383289,5.419011250674399,16.809527791821797,-12.010613238210523
-0.01,-0.00054591789568815866,-0.00054591789568815866,5.399321534832532,17.187003117018016,-12.010872545889569
-0.01,-0.00089570137832894071,-0.00089570137832894071,5.386018534442623,17.45604330219211,-12.011028624455808
-0.01,-0.00056785172852779101,-0.00056785172852779101,5.3745660971333455,17.6708332725893,-12.011054067327288
-0.01,-0.00075422385847472408,-0.00075422385847472408,5.362194731411178,18.0457625054016,-12.011111918773686
-0.01,-0.00061309974089225399,-0.00061309974089225399,5.347301702169701,18.15266163437088,-12.01120587748983
-0.01,-0.00071724416507401752,-0.00071724416507401752,5.337368376218227,18.52653326160211,-12.011434247649513
-0.01,-0.00069900078702823422,-0.00069900078702823422,5.31343920191564,18.791852504637564,-12.011614490977802
-0.01,-0.00075466564444703226,-0.00075466564444703226,5.3001064426057845,19.056674800997865,-12.011908227470215
-0.01,-0.00087807333735954551,-0.00087807333735954551,5.28395895405462,19.215035967510474,-12.012084502862532
-0.01,-0.00071681181865931756,-0.00071681181865931756,5.27323541709559,19.846191527181148,-12.012729931698436
-0.01,-0.0010233356626928587,-0.0010233356626928587,5.241303455911863,20.107916888030076,-12.013125734566126
-0.01,-0.00059587048363272986,-0.00059587048363272986,5.228991099841575,20.31685308158694,-12.013434539088191
-0.01,-0.00053747031306700371,-0.00053747031306700371,5.219124406096944,20.680646888340245,-12.014167236548682
-0.01,-0.0030986443919143207,-0.0030986443919143207,5.187531248100098,21.042588300385418,-12.015088570134086
-0.01,-0.0047183087495737868,-0.0047183087495737868,5.166246894702537,21.249027004622004,-12.015526499936058
-0.01,-0.0046824862751632728,-0.0046824862751632728,5.156232093072892,21.71148363166726,-12.014571695224257
-0.01,-0.0070682029451551755,-0.0070682029451551755,5.126673626683194,21.865158407245403,-12.013905578891118
-0.01,-0.0070323762838369001,-0.0070323762838369001,5.113596015496767,22.120955965615465,-12.012432065024864
-0.01,-0.0069965461535723104,-0.0069965461535723104,5.096608431816091,22.476983724430866,-12.009608152676298
-0.01,-0.0069607719587094696,-0.0069607719587094696,5.070810984669215,22.679790361661546,-12.008151889230053
-0.01,-1.0069249468000732,-1.0069249468000732,5.064454604141945,22.983390457322855,-12.006571774442614
-0.01,-0.90499968217970472,-0.90499968217970472,5.0535229606453465,23.18521362512822,-12.004407757385309
-0.01,-0.73408434688498581,-0.73408434688498581,5.032247092479184,23.33545442667017,-11.993605749978673
-0.01,-0.64379372239353649,-0.64379372239353649,4.9876431411994675,23.777789565110137,-11.926493418528903
-0.01,-0.58874648382714434,-0.58874648382714434,4.934639931047767,23.921076643711128,-11.8906887655722
-0.01,-0.54615081105159613,-0.54615081105159613,4.908522333345281,24.10869067124999,-11.835449973378267
-0.01,-0.51498862883426066,-0.51498862883426066,4.8549935702471005,24.341286852623885,-11.76477925192721
-0.01,-0.49935368243590667,-0.49935368243590667,4.8525499824501415,24.615789251528728,-11.672267717342327
-0.01,-0.47554761782676985,-0.47554761782676985,4.792912351096745,24.79604955911131,-11.60851436533035
-0.01,-0.47288850314249586,-0.47288850314249586,4.741687041786133,25.14964098436351,-11.476735861448487
-0.01,-0.40144840935761372,-0.40144840935761372,4.678283526501456,25.27981340128697,-11.425975075546654
-0.01,-0.39864393975209722,-0.39864393975209722,4.634512292609502,25.91105044130187,-11.162232112232914
-0.01,-0.39905952263299344,-0.39905952263299344,4.4833678421386605,26.15532342736708,-11.053041903006054
0.02791699875087065,-0.39828179333466424,-0.39828179333466424,4.428642542581192,26.356979723145106,-10.965004994128329
0.13949509519063705,-0.39351589810733589,-0.39351589810733589,4.372846533603116,26.71899806334953,-10.817544470983243
0.23454025398745185,-0.38891306041798557,-0.38891306041798557,4.325331067506547,26.92427539188092,-10.742091110164589
0.03165592032285016,-0.38707373493466618,-0.38707373493466618,4.426765814809033,27.27260925134177,-10.63190459215901
-0.01,-0.38643977590915174,-0.38643977590915174,4.7320511221634165,27.73990293777036,-10.52388628694896
-0.01,0.06307971744546513,0.06307971744546513,4.778009851360972,28.255130234271725,-10.465401586248955
-0.01,0.081120836305071026,0.081120836305071026,4.644013707422938,28.347761359659827,-10.46214248502188
-0.01,0.099161876868437804,0.099161876868437804,4.631730917862488,28.486836860538904,-10.461427660670731
-0.01,0.11720295603556921,0.11720295603556921,4.651928865117186,28.812680758121463,-10.478774944267219
-0.01,0.12030269008583731,0.12030269008583731,4.634684516767566,29.087804888206097,-10.516368815103156
-0.01,0.12033855134449925,0.12033855134449925,4.602967610602782,29.399687814502855,-10.584152610937084
-0.01,0.12037448141178674,0.12037448141178674,4.513020205993026,29.697992650194973,-10.674974349888593
0.09592302547985129,0.12041048041972491,0.12041048041972491,4.394632635447054,30.09489925593333,-10.838854179028058
0.4970733466958998,0.12044654850059437,0.12044654850059437,4.194064363289362,30.489704631386193,-11.06647648795908
0.6424170167645231,0.12048268578692849,0.12048268578692849,4.121392586329289,30.82009656651282,-11.337544958498418
-0.01,0.12051889241151494,0.12051889241151494,4.589934716530949,31.143266438325206,-11.698168024200207
-0.01,0.12055516850739616,0.12055516850739616,5.187860044207063,31.432449926550216,-12.096417551212312
-0.01,0.12059151420786988,0.12059151420786988,5.631807686197204,31.723258493921627,-12.581720297291385
