torque,kappa,velocity,x,y
3.9903404886028437,-2.1006679465661871e-05,0.005073752596494372,2.999997285932694,-11.999957292839344
3.99610103866071,-1.9589492143199706e-05,0.0020309370232541976,2.9999972786937454,-11.99997678099431
3.517953324219962,-1.5778116284581889e-05,0.24108649315347427,3.001656827774327,-11.999960612237366
2.6299626651702783,2.2491095316245696e-05,0.685066821706058,3.0358814662429134,-12.0000338098337
2.1414570716695973,2.9864854949323011e-05,0.9293691770346143,3.069323311946659,-12.000071350235256
1.6498978262960977,3.6112498947047885e-05,1.1750921522488824,3.134750742281041,-12.000102511481998
0.22140805672997171,5.9118588714429669e-05,1.889297840291389,3.206273952132361,-12.000171200625683
-0.01,4.9843698322980141e-05,2.3014131148139176,3.307392631075603,-12.000223170318453
-0.01,0.00012033018521148005,2.8398056159006817,3.463997861123168,-11.99994474489451
-0.01,6.6980732735266667e-05,3.1861841421147714,3.5831829874429992,-12.000577788354033
-0.01,8.7249764057855888e-05,3.593573180893805,3.7897243647222294,-12.000733955369048
-0.01,0.00011072646349555598,3.660043410187362,3.9357148002464193,-12.000924547157057
-0.01,0.00013968943943417744,3.6485431638545194,4.154872510779915,-12.00110938379169
-0.01,0.00015168441492002495,3.6371705516704402,4.300521788498213,-12.001186169504578
-0.01,0.00018192383777550014,3.6257368596269917,4.518311156161127,-12.001390230653815
-0.01,0.00019816815483087645,3.614306485546576,4.66304600467348,-12.001537435917683
-0.01,0.00020861449801672281,3.5953732165794965,4.843728467030551,-12.001717227592373
-0.01,0.00021489910991017943,3.58405805634337,5.0231928138116375,-12.001896400897284
-0.01,0.00020708375188724026,3.5619356649415486,5.200909448475338,-12.002085413479126
-0.01,0.00022185759268769466,3.5521900380085913,5.414191260115236,-12.00230714342119
-0.01,0.00021187510953572222,3.5377497611598914,5.591176512826338,-12.00247294090452
-0.01,0.0002592978038072673,3.5198072962391422,5.767364432903041,-12.00270002138585
-0.01,0.00025212149539615911,3.508888732631458,5.943092457078785,-12.002839861716337
-0.01,0.00023204005313729674,3.5021058521647643,6.083332921614316,-12.002914564971526
-0.01,0.00025148477411408442,3.4907439829780604,6.293070194165866,-12.003120693660883
-0.01,0.0002685551108747746,3.4685069697488253,6.467256091115668,-12.003130336033706
-0.01,0.00029768981474571264,3.4570200042604484,6.64027476392027,-12.003357262885967
-0.01,0.0002435921284367416,3.44563605386898,6.7773579332500935,-12.003529489260277
-0.01,0.0002065606164679566,3.416054300536801,6.9827727822318355,-12.003739062850173
-0.01,0.00025496371760714648,3.402322372469463,7.187181857642973,-12.003678322214862
-0.01,0.00025671472285690574,3.386674936489802,7.28948597128228,-12.003754581727337
-0.01,0.00024561307173235014,3.3729961921653193,7.4584142194131635,-12.003878485526727
-0.01,0.00023335113623338758,3.359266627528787,7.660373180125966,-12.004024096119696
-0.01,0.00021992519415998114,3.3501017851705157,7.794554523831665,-12.004085346042181
-0.01,0.000218666171039739,3.3403263524639164,7.962018589092605,-12.004224131856798
-0.01,0.00025763186937801741,3.321395605623188,8.161513204230284,-12.004175898668603
-0.01,0.00024680246224727427,3.3012207624047796,8.326734622474557,-12.00424678818962
-0.01,0.00024546693092011076,3.2822235591094446,8.490830158816669,-12.004244977922786
-0.01,0.00024701372573702275,3.2708475932811725,8.654540097933298,-12.004381900340116
-0.01,0.00025220145616301363,3.2245445790109843,8.784764878957018,-12.004465822443299
-0.01,0.00019860085410195719,3.2334205390940074,8.946806947299576,-12.004489296545012
-0.01,0.00016524773152949357,3.2216111915711414,9.140430553905379,-12.004534980396608
-0.01,0.0001715646340065615,3.193996442941073,9.268248000152775,-12.004552920514312
-0.01,0.00017108697973412741,3.18902027354033,9.427969142075602,-12.004578952905616
-0.01,0.00015281802434422009,3.177679052923397,9.587133756577588,-12.004608121402576
-0.01,0.00013423234480164169,3.1663199975669833,9.745730897525423,-12.004618396031796
-0.01,0.00011789037859198849,3.137447874702489,9.903733843763574,-12.004626111836247
-0.01,0.00011824486843178748,3.1400026663378973,10.02914956260396,-12.004608394763027
-0.01,0.0001561398503127207,3.123096891814762,10.216744398748766,-12.004753217845497
-0.01,9.1272024603132509e-05,3.1101181415960606,10.341076371362064,-12.004514622035895
-0.01,7.9135554960934311e-05,3.0966455451017123,10.527288476030389,-12.004581141569183
-0.01,9.5555009086016786e-05,3.085499319577309,10.68185090534283,-12.004614707007864
-0.01,9.517970222387927e-05,3.0953603704207313,10.804888202644568,-12.00461787329695
-0.01,9.0790871556594287e-05,3.03273098489347,11.018336697931474,-12.004471143976915
