torque,kappa,velocity,x,y
3.9889657189250713,0.0081506246345314504,0.005586754494664888,2.9999839022952486,-11.999998166786913
3.9910565684895762,0.0081975825131883825,0.004490841566828953,2.9999838948136017,-12.000029778327681
3.998966308979435,0.0082389594506998096,0.0005566026617283158,2.9999838877171396,-12.000046588134426
2.827909129000046,0.0084448377696612759,0.5860608076873933,3.015374285351084,-12.000153910347985
2.346031222124908,0.0088148955095722799,0.8270062026916731,3.0508191430933285,-12.00051369872206
1.9562519617009306,0.010020260789432186,1.02189108934098,3.098460456348182,-12.001024198786599
0.5494713119863931,0.010483075874736989,1.7252711036556279,3.167761234775554,-12.001665090066638
0.008847733277076877,0.011552788411614445,1.9955769400843018,3.243888299820759,-12.002252211077753
-0.01,0.013269867407212713,2.560089201137881,3.3781778627462073,-12.003329492435991
-0.01,0.014683556161965507,2.9352722636976147,3.5189636351021547,-12.003977208423679
-0.01,0.016440325469250127,3.3526529689338926,3.6454431599874897,-12.005452647287287
-0.01,0.019382205180091108,3.696400470636696,3.8604871868420365,-12.007328046835191
-0.01,0.01963862141069048,3.6823277473538876,4.044903001247959,-12.009226867812334
-0.01,0.022069106629171338,3.670651061285817,4.228664489450021,-12.012594198877709
-0.01,0.022119026687715728,3.657483956901276,4.411811552754922,-12.016203860023369
-0.01,0.021278798659852497,3.6452754076476834,4.59435539319527,-12.019759988222939
-0.01,0.019628869379113029,3.638474246819861,4.776766424090881,-12.023010839906176
-0.01,0.01990193330434582,3.616811443396821,4.957805835148814,-12.025263422744114
-0.01,0.016537952914731906,3.5604821318771678,5.137526507307926,-12.026871091732394
-0.01,0.012677869652212667,3.5804448150545354,5.3166162170730615,-12.027739662716842
-0.01,0.011048797432035861,3.5710133265098247,5.495313241251055,-12.0262696271344
-0.01,0.0049764532517085113,3.543375226121007,5.67347019562483,-12.023727523157898
-0.01,-8.6511627894662952e-05,3.5496914847313774,5.8508738964925,-12.02100983294275
-0.01,-0.0031812759289058619,3.5353010148585784,6.0277807830926315,-12.017187250973986
-0.01,-0.008668566407270456,3.5228928902170225,6.204156711562171,-12.011991779060574
-0.01,-0.013603548604093142,3.508832228660471,6.380282854268697,-12.006082394020549
-0.01,-0.018094791482668668,3.488351713509895,6.554879411300173,-11.999097761765116
-0.01,-0.022254570783679328,3.4320529937300654,6.728181847387805,-11.99120812928278
-0.01,-0.025560588395198272,3.4551421612294697,6.900842018437679,-11.982939150840656
-0.01,-0.028308528561047087,3.4307927201270427,7.072506842065663,-11.974681841890025
-0.01,-0.031679341160786002,3.4368976107143907,7.243763287993075,-11.96528527672305
-0.01,-0.035622734806977849,3.398625107963014,7.413953937605335,-11.955754895619615
-0.01,-0.035212453392060125,3.3854086690035126,7.583294611111003,-11.946479699022209
-0.01,-0.037612169725998804,3.373902393980075,7.752018798588406,-11.93724534985869
-0.01,-0.035035143381080956,3.370748556292874,7.920196250866277,-11.928691590357984
-0.01,-0.035883924959547397,3.3622865394088803,8.08777494110979,-11.9206132094579
-0.01,-0.030753090826848482,3.3435885470861066,8.25462710827317,-11.914137823529572
-0.01,-0.029168839241031527,3.306278424665286,8.419994341252805,-11.909007468971001
-0.01,-0.022149172813778758,3.298318191397546,8.585064409095779,-11.90505086435266
-0.01,-0.019325641347888348,3.2847985661118644,8.749640068694278,-11.902553306024304
-0.01,-0.011102078777539116,3.264995232978171,8.913067192523378,-11.901281524405388
-0.01,-0.004921084430107369,3.2498882580903543,9.043449105846394,-11.902202472171496
-0.01,0.00077332592374564199,3.2266920207035983,9.173205963788154,-11.903648480786032
-0.01,0.0063088739449003945,3.2204418132431036,9.333986189429215,-11.906455010187077
-0.01,0.015614587530633267,3.2009834759636,9.526577374696316,-11.912572842869467
-0.01,0.025154973642945267,3.1993476923919304,9.718158027862389,-11.921420895046785
-0.01,0.029423637622482214,3.182877282839152,9.813535915184868,-11.92671940082038
-0.01,0.038626451714512643,3.157984917375991,10.002927612101379,-11.939114817495986
-0.01,0.043401118409036939,3.1436142587728675,10.191051645223409,-11.95279095264358
-0.01,0.053104530444376082,3.115705849611037,10.284555067699861,-11.961230390635441
-0.01,0.055234056095138317,3.115056990970439,10.377819174080312,-11.96896948522338
-0.01,0.065882016646958752,3.0926824979144403,10.656184869926125,-11.993402985763476
-0.01,0.070483769556975481,3.0536388774764207,10.748329373327488,-12.001554154708904
-0.01,0.072842009787381284,3.0448376527951933,10.931415996362965,-12.017514115964737
-0.01,0.072760301644444261,3.0285631980176984,11.052219952325126,-12.028166758244843
-0.01,0.079708424809231557,3.0304162670630426,11.23280486567348,-12.04453926018337
-0.01,0.072767639729139813,2.9943164428388735,11.412371618134593,-12.058653532811917
-0.01,0.066788993964936011,2.9777481831524897,11.501653404559466,-12.065764995636025
-0.01,0.05910695783165397,2.9800675663263005,11.709801000597961,-12.076789639671338
-0.01,0.054764357487856734,2.9588703257347464,11.79835295528958,-12.080241662805747
-0.01,0.052277734430868812,2.948577065300297,11.945800601175714,-12.084825826752834
-0.01,0.037068871845812826,2.925872370139893,12.122043662297772,-12.086872326250159
-0.01,0.02628118277451226,2.9196261978851936,12.23911564209171,-12.086720691763821
-0.01,0.012102137204302374,2.8978546049669194,12.443361517585052,-12.082274426155493
-0.01,0.0052531427251330757,2.9017992711370417,12.530315862980508,-12.078662807905443
-0.01,-0.0079890832814438519,2.8705593380345906,12.731967479031201,-12.065146686280945
-0.01,-0.027128439122263981,2.8441821123438933,12.845854444968351,-12.05683838092028
-0.01,-0.034735698744394104,2.841560914488851,12.93094058491623,-12.048516703763863
-0.01,-0.059021877527435339,2.828061825494405,13.155687965842318,-12.020027229654671
-0.01,-0.071281874894334768,2.798255914616469,13.267002189035667,-12.00432573083691
-0.01,-0.080517891833830416,2.7882743297416175,13.349414805682605,-11.991668646377061
-0.01,-0.093756149486538848,2.7644165287995626,13.513677187432473,-11.9660950030082
-0.01,-0.10897398447562016,2.7414133213865255,13.701889547966694,-11.93175601938649
-0.01,-0.11815907587012575,2.701399250690907,13.835109587992438,-11.90695537512363
