torque,kappa,velocity,x,y
-0.01,0.00017917565472777122,3.2240721610484235,8.371705248372184,-12.004621263865378
-0.01,0.00021262932687748749,3.231385973284705,8.50114218328841,-12.004498920324997
-0.01,0.00024077274812525052,3.2201157094843724,8.726776548328093,-12.004690022687232
-0.01,0.00018488508970733976,3.1943583027756346,8.854556520741328,-12.004583930724873
-0.01,0.00018687647867811306,3.1840080343848105,8.950314991413403,-12.004669302355481
-0.01,0.0001496677090734272,3.169989504903457,9.140969626778947,-12.00473609695735
-0.01,0.00019456970811207347,3.1488214494455886,9.29829995579108,-12.004745875574317
-0.01,0.00016852930588064557,3.141873524918077,9.455450295205672,-12.00475147487864
-0.01,0.00014609823301473844,3.1305860052487526,9.612033821439274,-12.004775363366523
-0.01,0.00013255176718501448,3.1169980296652984,9.799186321959235,-12.004811998048025
-0.01,0.00014569778714718925,3.105648435342638,9.89245629450221,-12.004783435776423
-0.01,0.00011892751565913747,3.0896740432717458,10.046865777403367,-12.004737118135976
-0.01,0.0001229478496963629,3.073576471984455,10.20058112101224,-12.004911762261175
-0.01,8.4693247092266973e-05,3.058289180286016,10.353536694192536,-12.004761502737756
-0.01,6.7851685586644e-05,3.0494052606683337,10.536643445927002,-12.00479786364816
-0.01,7.9063099632316298e-05,3.036029960191598,10.65826790757608,-12.004763874094722
-0.01,9.7587649461270909e-05,3.0426214305471806,10.80962387517078,-12.004785360116069
-0.01,7.5359060211522449e-05,2.9816683838027482,10.989452098094015,-12.004623608798031
-0.01,8.6625204118769255e-05,2.9773351258039105,11.13860284845769,-12.004583271456976
-0.01,3.0670716583223853e-05,2.9711915068162043,11.316981911093674,-12.004612823600342
-0.01,1.7891704172164066e-05,2.9497006118939506,11.43505217596704,-12.004573674638772
-0.01,5.4683127066111347e-05,2.940545413004826,11.582133143549166,-12.004467964464164
-0.01,9.3179185759889808e-05,2.917266951576662,11.69969446774119,-12.004483451602727
-0.01,6.6640744590321839e-05,2.904587741478749,11.874369863114262,-12.004457233894337
-0.01,4.5431644386326327e-05,2.8955810541124936,11.990371383320406,-12.004452228365071
-0.01,4.4941365436139467e-05,2.8821612434249904,12.192343720353211,-12.00444136558224
-0.01,3.1779403409784427e-05,2.8710727612907223,12.307259325777435,-12.004421436757848
-0.01,7.2504758017854183e-05,2.8505226530192895,12.450514408708733,-12.004362752494842
-0.01,1.4526088406462741e-05,2.835836037140497,12.564422958250788,-12.004423319170908
-0.01,1.320053802965466e-05,2.819744342444403,12.73421591290933,-12.004280310667191
-0.01,-2.1046175841121238e-06,2.8023087918722522,12.902058617223393,-12.004212520066936
-0.01,7.4904307480388403e-06,2.7902909225282237,12.985863023304528,-12.004261487137816
-0.01,1.2741216909927359e-05,2.776730594229541,13.152867278982457,-12.004257906318676
-0.01,1.9007943495293469e-05,2.761436817653883,13.290769872567465,-12.004123501710202
-0.01,2.8362941242651427e-05,2.7487855914025405,13.48328950979032,-12.004087187582568
-0.01,-7.2550022691185665e-06,2.7399704180021995,13.592902284765492,-12.00406321905173
-0.01,-8.2718580664502798e-06,2.719145491801659,13.674039709098619,-12.004114043375042
-0.01,-4.0273231658321742e-05,2.7062732543412156,13.863930747998602,-12.004078626368461
-0.01,-5.4727512092733154e-05,2.6973363537815285,13.944955404834225,-12.004030117225527
-0.01,-4.3546217518324078e-05,2.686288310497867,14.106407958658735,-12.004007733029967
-0.01,-5.0699525442125536e-05,2.6752280275667975,14.240343603982913,-12.003959927271502
-0.01,-4.8547210216445686e-05,2.6232198991732445,14.3732106647335,-12.003953936690158
-0.01,5.2183180377077903e-05,2.601586213555883,14.478787747448981,-12.00381345777699
-0.01,6.1912141934216549e-05,2.59256943553479,14.60955135425303,-12.003788203377498
-0.01,-1.6617551863101892e-05,2.596367743093428,14.791591779918292,-12.003706029585683
-0.01,-2.8692634595141957e-05,2.581649112933968,14.894855294912249,-12.003542977401198
-0.01,-7.366460127042696e-06,2.5496313371015713,15.023647988804004,-12.003533391142726
-0.01,-2.7577113447813933e-06,2.551460926395202,15.100195188308096,-12.003548545624282
-0.01,-5.7718942688147624e-06,2.5381120913613464,15.278247600355959,-12.003486914822922
-0.01,-1.3904008652639417e-05,2.529217663064603,15.404761043477,-12.00349157136862
-0.01,-2.7197831590332989e-05,2.51799073878052,15.530689745652786,-12.003472446539533
-0.01,5.4256913086207742e-06,2.5050916132195202,15.631065692297861,-12.003504634471607
-0.01,-2.6772543921361992e-05,2.4922286847504127,15.78098026775858,-12.003389450362862
-0.01,-2.7076204285089488e-05,2.483494900694688,15.930110213890437,-12.003383987369759
-0.01,-2.4851307448119389e-05,2.4725659562437268,16.0043804157298,-12.003369345165963
-0.01,-2.3734943691497671e-05,2.4616760901700254,16.15233161281037,-12.003362265030525
-0.01,-1.1140021394157452e-05,2.4486118961816516,16.275025358796682,-12.003343652156097
-0.01,-1.7840627033748588e-05,2.4040016084571647,16.396696054848352,-12.003346384453364
-0.01,-2.4170178360550756e-05,2.4196846155263914,16.517991317472134,-12.003163523632661
-0.01,-7.3668710981088536e-06,2.4113226374309105,16.638737936429422,-12.003147946147138
-0.01,7.8785607461029831e-06,2.3967087609578437,16.758315399448804,-12.003395121699826
-0.01,-6.9434227462195209e-06,2.379618933825191,16.877575168806832,-12.003255311080954
-0.01,-1.9191092684152953e-06,2.356539018694316,16.99562786599922,-12.00333871607627
-0.01,-1.5785765872574187e-05,2.3488035910355824,17.113741030669157,-12.00330531551246
-0.01,-6.3864614255201942e-06,2.3422869715163133,17.230878224165938,-12.003326135756739
-0.01,-8.6437821554637504e-06,2.32709387080924,17.393834841984667,-12.003336142204244
-0.01,-1.1603868008120976e-06,2.3162635676827863,17.463348444305325,-12.003346685438215
-0.01,-1.433051823295738e-05,2.305381069091959,17.555729236239372,-12.003344300098336
-0.01,2.5635610811125525e-06,2.2923574713832213,17.69364874145831,-12.003342454810635
-0.01,-9.2859195897479776e-06,2.2836796513017905,17.830788127633685,-12.003327946404468
-0.01,-1.8845611599159219e-05,2.2728021044842084,17.944473798376837,-12.003329734849334
-0.01,-9.6202158805044274e-06,2.2597926965172097,18.035032166565987,-12.003323734194927
-0.01,-1.8823052377298685e-05,2.253306898221661,18.14774280961778,-12.003324245573573
-0.01,-8.1700164777454153e-06,2.2424672949704543,18.259911810177417,-12.003328150557248
-0.01,9.7752745581300836e-06,2.2463171636885564,18.39399964998016,-12.003346258264402
-0.01,6.2826941721736736e-06,2.208486334371127,18.460255149108484,-12.003194920035186
-0.01,1.372599551466457e-06,2.196641047510126,18.570344160646442,-12.003233475509644
-0.01,1.0490929964506606e-05,2.1882521687634484,18.679927858375766,-12.003323684559343
-0.01,2.7511501285965941e-06,2.1774906483304663,18.810827950347903,-12.003294254525603
-0.01,2.3143819355968058e-05,2.1536354207062733,18.940744794411696,-12.003472505227263
-0.01,9.8434118805230509e-06,2.146138741119601,19.026630230480365,-12.00326841566365
-0.01,9.0602569940850942e-07,2.1346238715793158,19.13353696154089,-12.003308536783445
-0.01,6.8768583197690536e-08,2.126066184557963,19.26121881183009,-12.003255657587967
-0.01,-9.8893229726143693e-06,2.106587682416012,19.367124795507674,-12.00323647544659
-0.01,1.8321994859485496e-05,2.0935263027365445,19.45058204579836,-12.003289896275549
-0.01,1.9964885468169989e-05,2.086488074136159,19.55495376625206,-12.003316219821942
-0.01,2.5430493940494628e-05,2.075907529878566,19.658789457709073,-12.003301460779948
-0.01,1.7884063937056228e-05,2.060563420957729,19.762084921784822,-12.00328447669555
-0.01,1.3024298538496774e-05,2.0519347760640447,19.88532759535467,-12.003226520474092
-0.01,9.2846243994210034e-06,2.0433124486559793,20.007794415502627,-12.003288345968159
-0.01,2.4146709150724588e-05,2.03040017560361,20.04844428868224,-12.003254197653664
-0.01,-3.8272638375975036e-06,2.017466466526415,20.169877035853535,-12.003237287880706
-0.01,6.5699004506173609e-06,2.008806666623805,20.250401039169756,-12.003223807927489
0.0656902493145158,4.7126956768179985e-05,1.9671565103507527,20.370318708823945,-12.003357635472483
-0.01,2.8408879727929524e-05,2.0105798578662966,20.450099004550175,-12.003001558774834
-0.01,-3.698407390642703e-05,2.012137257835941,20.571681939095104,-12.003177232889753
-0.01,-1.110745107418421e-06,2.014283507992656,20.69247190251993,-12.00317792070825
-0.0008915718206368785,-3.168201543298285e-06,2.0004457637193984,20.792524246504595,-12.003032963262864
0.030702645582969906,-7.1394844526362335e-06,1.98464919106101,20.871765816801414,-12.002948760124772
-0.007163672550759788,-1.9676367167643006e-05,2.0035817676170002,20.99178014644549,-12.0029476996479
-0.01,1.2617908622605407e-05,2.016342786493818,21.072546502459595,-12.00311566282108
-0.007625306088107747,1.4567304425466484e-05,2.003812378180057,21.17302703010521,-12.003099820113558
-0.00556997848488456,1.8767743238041365e-05,2.0027849107606603,21.27312282333705,-12.003138908958633
0.04244214019875056,5.1578162772757605e-06,1.978780025731167,21.371533344790038,-12.003259249613262
-0.01,-9.972214667354878e-06,2.005742600244342,21.471092166665684,-12.003108588984366
-0.01,-1.4759412229369257e-05,2.0053076122467024,21.571521060673334,-12.00318900511291
0.002369117700388716,-2.5808666775093951e-05,1.9988154738532358,21.671510155985697,-12.003204838997803
0.019589652030279327,-4.1561226061092958e-05,1.9902055859088996,21.771057642065347,-12.003220932106917
-0.005399746907381508,-3.3342980023933554e-05,2.0026994409565892,21.87091169743997,-12.003233790257928
-0.01,-4.0337513003130498e-05,2.0125861143165555,22.03180664506895,-12.003211606713341
-0.01,-1.8502179147491821e-05,2.0122999542251514,22.072111097738798,-12.003278955549783
0.030037421374621637,-1.9715267425689778e-05,1.9849817039508943,22.19138113452687,-12.003158481625059
0.023354373600392324,-3.0411233984084225e-05,1.9883231706619446,22.270584507266765,-12.003037901453135
-0.01,-2.4017629749907429e-06,2.008495706285599,22.370006782048677,-12.00311805793611
0.005281342140329265,8.881695125354657e-06,1.9973595098601795,22.450041336115053,-12.002933541772737
0.007526744723435713,-1.0782626842592037e-05,1.9962367153880578,22.549217212341983,-12.003165089592999
0.007944986867404927,-3.2404406025125871e-06,1.9960277804534294,22.68894904361378,-12.003146499460335
-0.007457594149816297,3.4189415996962945e-05,2.0037287320001824,22.749001169896864,-12.003096907951974
-0.002130816838416972,6.510520735779781e-05,2.0010653668134775,22.869298470633872,-12.003097756548271
0.01036096899856725,4.9184376781053943e-05,1.9948197207701504,23.009090510353857,-12.003147164932193
0.0012249199192658035,4.9198285118878925e-05,1.9993876168674174,23.068980203572142,-12.003101387168941
-0.004958207206271172,3.3275584412260673e-05,2.0024790543093482,23.16906588056586,-12.003139830544884
0.0023618907353912715,4.4242216366791624e-05,1.998819083688511,23.268876075892305,-12.003187627831235
0.00821620719320143,6.0923705984911095e-05,1.9958920004181668,23.38828257724011,-12.00332359614533
0.006651072210328619,4.7721543553764823e-05,1.9966745956645406,23.448145316911496,-12.003161887495601
-0.005269517909906125,3.5879337911834837e-06,2.002634670385187,23.54815945852223,-12.00327901879527
-0.0029820519406356175,5.5005044560554952e-05,2.0014909749950394,23.648334847339797,-12.003291208607584
0.007700989129181895,6.2423494598581311e-05,1.9961497130824706,23.76824376135496,-12.003330505756155
0.008704923058390757,5.9419157162896061e-05,1.995647668595459,23.82810422604698,-12.003299838960704
-0.01,6.5258826445029048e-05,2.00564395143571,23.968205324450263,-12.003324479679367
0.04379632316517568,8.7098871964976865e-05,1.9781030882363753,24.068165589834702,-12.003365613847036
-0.01,4.8653136104787742e-05,2.0289879863527265,24.168526897574168,-12.003119814949583
-0.01,7.5118457265667491e-05,2.03275340330126,24.27018252225754,-12.003198759088537
-0.01,8.5022697007223151e-05,2.0182971586213023,24.37128480052178,-12.003340697712314
-0.01,8.2522918086513802e-05,2.0096855490833896,24.47182278492871,-12.003461711893054
0.006375733253289098,5.5333136659285132e-05,1.9968122464642821,24.5718236164153,-12.0035222075407
0.00674580233563714,5.9709469121442404e-05,1.9966274548776612,24.69156319836245,-12.003550394750556
-0.006637139781513432,3.8365849741781723e-05,2.00331813604862,24.831849874290967,-12.003588029520122
-0.01,4.884089854463176e-05,2.007963849955265,24.89210350958506,-12.00358845264076
0.0030083408903270547,3.0261690220709821e-05,1.9984959478908455,24.972212066970773,-12.003583549029571
0.003975890340293945,4.2125645557832906e-05,1.9980123374612355,25.072086946650575,-12.003594099803445
-0.003167029706020958,2.4385633436278366e-05,2.001583480648683,25.152091507083952,-12.003584266294444
-0.00035616376741788607,4.5644078976191762e-05,2.0001780566672105,25.292204036875077,-12.003582861776732
0.0037092099054989902,2.6459553041989966e-05,1.998145633259073,25.35216255740276,-12.003597284681234
0.0011380110836215326,3.9754214970042004e-05,1.9994310112254556,25.53211691404269,-12.003595075871122
-0.0056985417686060144,2.3357434244201382e-05,2.002849096853376,25.57217093025385,-12.00356240479859
-0.0014296893023358103,3.5040613503405626e-05,2.00071482409763,25.65227256225287,-12.0035664126678
0.006698952062074913,1.5873804559272109e-05,1.996650658603686,25.772145630692116,-12.003555761880882
0.0015686308190672666,2.4661836218614366e-05,1.9992156997367985,25.87202699956846,-12.00356639231129
-0.005020108549206473,1.7611680992485016e-05,2.002509983540566,25.972118948135797,-12.003572855143364
-0.0008536717768029087,3.2016602260612027e-05,2.0004268123207884,26.07220477651347,-12.003575419863648
0.004197275935530602,2.0806275455406349e-05,1.997901484211637,26.172120502656128,-12.00356793107043
9.210432100241163e-05,2.7109848133821072e-05,1.999953948781537,26.25206043939441,-12.003570108229075
-0.0025793672337081136,1.6681405715461605e-05,2.001289649486974,26.352118828804645,-12.003557162658169
0.0009770761406833015,1.8490751360804463e-05,1.999511497359256,26.472150317062525,-12.003512777172675
0.0028112761246651976,2.2925301524796707e-06,1.998594482373152,26.572076608474802,-12.003508063187244
0.00013749231665655703,8.5640517564174939e-06,1.9999312577161348,26.712099458983698,-12.003536548116404
-0.005531183661589085,-2.4686073782025885e-06,2.002765493720246,26.752152376532734,-12.003495967439866
0.000896074134246358,1.9530430392520367e-05,1.999551983377361,26.87223841959516,-12.003534900700243
0.006203500770155059,1.1875970621096777e-05,1.996898897294721,26.97208506280908,-12.003528496663453
-0.0016284479681269318,1.5774322696109531e-05,2.0008141907898493,27.092069547988523,-12.003471307223737
-0.005961302405987873,8.0684800205791222e-06,2.0029805637965143,27.192228378248174,-12.003457667039946
0.0056763037750864245,1.0477887241836973e-05,1.9971623145308095,27.272219075177304,-12.003456282801043
0.001302040773998896,-8.1024671687737462e-06,1.999348999914536,27.372115741776305,-12.003443119337811
-0.003961200905682914,-1.2826487774535641e-06,2.0019804401026478,27.47220842521054,-12.003447471801389
0.0008916752513469803,-1.2865187530163015e-05,1.9995541698999544,27.5522602592232,-12.0034262012006
0.0033341528777207836,6.8148185402602647e-06,1.9983329827013865,27.672164139045737,-12.003479057291322
-0.0023661116543460827,2.7921338240843372e-06,2.0011829187606853,27.772148043965302,-12.003480889450985
0.0004807885826072301,1.7206766227213877e-05,1.9997596134802866,27.872199032667908,-12.003465566087506
0.0011031214639886495,3.2837094272241868e-06,1.9994484564679735,27.972169523653182,-12.003431723577103
-0.0005657050638752608,5.3529475899339434e-06,2.000282836064708,28.072163098523433,-12.003394645064304
7.323015181409568e-05,-9.0352060377470639e-07,1.9999633861339914,28.152174574378947,-12.003415111878377
0.0009328630255912698,-1.3362881450693824e-05,1.9995336876917391,28.292152689801075,-12.003421290885449
0.0005131666205530435,-2.4340414183296829e-05,1.9997434279208202,28.372144085259386,-12.003382358548174
-0.0008480529904037982,-8.2500059103792931e-06,2.000424012241174,28.472159735288486,-12.003392693527811
0.0005052560149625667,-2.5587076705566921e-05,1.999747379436877,28.55216846821535,-12.003356342900503
0.0010479023923162785,-1.1341701206896327e-05,1.9994761167013908,28.65214284089676,-12.003379873728624
-0.0006881077359823223,5.0614072624787344e-07,2.0003440398416323,28.79214149190436,-12.00331740059742
-0.00023038901375654794,7.1211466698671619e-06,2.0001151516617046,28.87215512550474,-12.003338534675004
0.0013373820103838084,-2.7432842794752276e-05,1.9993313928754874,28.9921293976077,-12.00329523351708
-0.00020859515405096874,-1.1295866522227837e-05,2.0001042857468962,29.092119364847434,-12.003307225542567
-0.0002616122198935193,-2.8448416246880533e-05,2.000130788223755,29.172129521693734,-12.003276238526087
0.0005110825859822143,-2.0498724663364965e-06,1.999744462874265,29.292116034327062,-12.003347255076815
0.0007959479096070537,-8.1379453649579302e-06,1.9996023898974817,29.392094222903022,-12.003336570220755
0.00025673620887501535,-7.6621063457455698e-06,1.9998716346683465,29.472091062738865,-12.003323874054967
-0.0005616021402289713,-2.7760181177303769e-05,2.000280780545299,29.55210274608219,-12.003294823184072
0.0005268711415232204,-9.3960081235252183e-06,1.9997365748298217,29.65211022822819,-12.003310990952
0.0007111652437323471,-8.0461782058346736e-06,1.9996444303486187,29.77208802892672,-12.003262743184663
-0.0004173829797136518,-7.3521508296969988e-06,2.000208680086421,29.872087665387,-12.003223493795115
0.0003497720671913998,-1.0627502109219982e-05,1.9998251182693338,29.972090347777293,-12.00320651083286
0.0005920058736820704,-2.196684231668921e-05,1.999704013957275,30.072075031817626,-12.003198110343016
6.34610813349769e-05,-2.7499227141549285e-05,1.9999682713610973,30.172070259599007,-12.003211395655452
9.178797618740686e-06,-2.5515442927469383e-05,1.9999954110469236,30.252074279524553,-12.003180624315712
0.0004127225927529747,-3.5382357995287604e-05,1.9997936436333825,30.352071514183674,-12.003194705422029
0.00025776443276957523,-2.0800777822759676e-05,1.9998711235909294,30.45206322829218,-12.003207940655237
7.013988428525976e-05,-2.1733136710128454e-05,1.9999649307702279,30.552062473409425,-12.003225773178185
0.00015624676124959103,1.509604205275467e-06,1.9999218820950546,30.67206144502698,-12.003190692392941
0.0004169564952242314,-1.6099192367130864e-05,1.9997915272695066,30.772053005154035,-12.003150156994165
0.00035644916429139825,-1.7478340221614581e-05,1.9998217857938092,30.872043538308468,-12.003124426309462
8.454769402790905e-06,-2.6969820715229757e-05,1.9999957766872678,30.99204357618434,-12.003167387849485
0.00010687310962059665,-2.3480038171835578e-05,1.9999465646300083,31.07204629050491,-12.003133323760892
0.0003796309451929035,-3.2929988511208452e-05,1.999810188410249,31.152042745752855,-12.003108032733325
0.00022580176943305633,-9.1920031058758092e-06,1.9998871063664376,31.272034221257393,-12.003180108007003
0.0001674356028045524,-9.0007691792300715e-06,1.9999162841985298,31.372032035266482,-12.0031835244442
0.00028380411505396415,2.1201975559702408e-06,1.9998581039913923,31.472028728163338,-12.003170286223293
0.00018293918352899435,-7.9533346944090792e-06,1.9999085327634443,31.572024486710802,-12.003138895704357
0.0002402624703502316,1.0438525058293514e-06,1.9998798724422833,31.65202210998645,-12.003161422074255
0.00024131924622860113,-2.5510246801133747e-05,1.999879352181911,31.7720168043314,-12.003072582131669
0.0002131569522052943,-2.0884428696368628e-05,1.9998934244663276,31.87201298778303,-12.003074043282158
0.00023844178878281848,-3.2385390969496065e-05,1.999880781970727,31.97200950234922,-12.003079423426765
0.00023223969719010287,-2.2947707155078386e-05,1.9998838820284264,32.052006446680295,-12.003058203915021
0.00020959015101007874,-1.9750589664437005e-05,1.999895209586506,32.17200250336241,-12.003128274481389
0.00021636520005744407,1.0546801682023914e-07,1.9998918314190888,32.271999294569596,-12.003136480864478
0.0002567229552075332,-7.9414873786742322e-06,1.999871642066214,32.371995430421684,-12.003122558125321
0.00022860540641257154,-5.3762853589024849e-06,1.999885700043718,32.47199176871236,-12.003097756809554
0.0001901532148175911,-1.3019563987574719e-05,1.9999049281254402,32.5719891991954,-12.00306118025174
0.00021015761458673097,-1.3379571634048673e-05,1.9998949232069083,32.67198618887282,-12.003034204728634
0.00025598758805048976,-1.5280017493818459e-05,1.9998720101241219,32.75198261572593,-12.003050998261964
0.06967292429355489,-1.2872720150059629e-05,1.9651642703970131,32.85176358049293,-12.003051440629532
-0.01,-5.1648710870838069e-05,2.031610360363514,32.95164217675118,-12.003053768814036
-0.01,-2.1261164861306408e-05,2.0578605800074854,33.07496131272274,-12.003108264080787
-0.01,-2.1226439398958621e-05,2.0449299408308663,33.17747082455743,-12.003081981906544
-0.01,-6.5968151502682098e-06,2.0341523974798017,33.2794415159273,-12.003069062537115
-0.01,-1.3507384131180972e-05,2.0233794082658387,33.38087350184207,-12.003059414735146
-0.01,-3.7959527359858599e-06,2.0147523329400987,33.481766560580105,-12.003051164460565
-0.0036680682895248425,-1.4263684476456568e-05,2.001833876741859,33.58212108330923,-12.003046006484626
-0.01,-3.8543195386616844e-06,2.0078947123871753,33.66223212076624,-12.003044607213464
0.049065994213736495,-5.6893415915755196e-06,1.9754685925815607,33.76148268941422,-12.00315480767223
-0.01,2.0221538908729821e-05,2.008814540589718,33.8607888754752,-12.00310920016191
-0.01,-1.8147837923830179e-05,2.0216350691466514,33.98212621795779,-12.003137814322715
-0.01,1.2715679970546492e-06,2.0130206500884484,34.08282559054439,-12.00315763692335
-0.0002938218008854294,-5.8476367134561402e-06,2.0001468994477394,34.182986901872994,-12.00315729570825
0.007458670781992064,3.9712364674071556e-06,1.996271033744572,34.282809149119416,-12.00314517612206
-0.0019960382393642514,-1.2857761304399928e-05,2.0009979844283174,34.422742294449,-12.00314651588281
-0.01,2.8415063480594651e-06,2.0052856360140585,34.462844733670316,-12.003146472443301
-0.01,1.7706838295092084e-05,2.016020443004992,34.583199055450365,-12.003199804984925
0.044516572715324054,-5.0769275244331963e-06,1.9777422485538145,34.662447170302904,-12.00294075721531
0.03997213655245113,2.9926564165789434e-05,1.980014157584592,34.7814756323298,-12.003029884273225
-0.01,5.4208679285455291e-05,2.0663342868697683,34.883038800761504,-12.002969367883653
-0.01,-3.4107263762605141e-06,2.0586422778035374,34.98596522359868,-12.002940385820114
-0.01,3.6479860844953156e-05,2.0457729596902596,35.10896718047525,-12.003024855207883
-0.01,2.7477485788521031e-05,2.0349483518826075,35.190536329279325,-12.003018527351395
-0.01,4.1877838529430691e-05,2.026330682191755,35.292011666518675,-12.003048540143435
-0.01,3.6935764150472877e-05,2.013407064598442,35.39294856107172,-12.003074530818818
-0.01,5.2207683062512392e-05,2.0069474700775416,35.493347051493544,-12.003090513525754
0.011944735683333041,3.5236907727449378e-05,1.9940281302052214,35.61311479681122,-12.00306131872632
0.0667873117366777,2.0228937409658405e-05,1.966607844042536,35.69232192292349,-12.003143048352321
-0.01,1.964992732644393e-05,2.043621137709924,35.79317218444968,-12.003262690003968
-0.01,-2.4358855310586804e-05,2.0568659313052873,35.896156002593145,-12.00334933953173
-0.01,-4.1353943129759201e-05,2.0460149199605526,36.01916781290189,-12.003312550402782
-0.01,-3.35314097948068e-05,2.037387751883838,36.100744856982466,-12.003350849238288
-0.01,-4.3433337561455983e-05,2.026661743413872,36.20223169644927,-12.00330440840589
-0.01,-6.3574037346996967e-05,2.015853972488954,36.30317875073526,-12.00325964728104
-0.01,-4.8313810235342696e-05,2.005091506736366,36.38354875051249,-12.00326879295479
0.011446383838627033,-4.9195624530419051e-05,1.99427714127592,36.4835259915526,-12.00322117330751
0.018085586729246483,-3.379640244581324e-05,1.990958183184291,36.622399875285055,-12.003215064993732
-0.0033628160869997935,-3.4226062909142014e-05,2.0016813192935925,36.70247185716348,-12.003257320707927
-0.01,-7.1581367825310647e-05,2.006780093854622,36.7828241426711,-12.003126039354187
0.008175615203590045,-3.413543736503246e-05,1.995912336830197,36.902939186031794,-12.003151352026087
0.0018231610790690285,-3.0399208200663871e-05,1.9990884593619274,37.002787431903165,-12.003158597587232
-0.008090254308768417,-4.3926949758689208e-05,2.004044952406589,37.1029413736257,-12.003166109421379
0.005626200561658961,-3.1529388444966923e-05,1.99718698583382,37.203011366488006,-12.003167782055955
6.792942533586388e-05,-3.4984692896436261e-05,1.999966036263901,37.30293484964346,-12.003159123194337
-0.004806980884462163,-3.2079119147589976e-05,2.002403387987623,37.38302740823464,-12.003143347598675
0.0035379351861887097,-3.2288074214057378e-05,1.9982310696048915,37.50308927989982,-12.0031108155076
0.0022302056902827327,-2.3476388793415326e-05,1.9988849319284239,37.58300411847394,-12.003118618638961
-0.003121291947719396,-4.175356683485697e-05,2.001560593511357,37.70304503714302,-12.003059927835057
-0.00047363350391992255,-3.7474207697647947e-05,2.000236808791154,37.80313267770627,-12.003054845181786
0.0016846804347441264,-4.4780363036894798e-05,1.9991577249668577,37.90310577354176,-12.003060701161711
0.00041665248327329724,-3.1160696819199015e-05,1.9997916862741607,38.023080052549766,-12.003088021683777
-0.001757192530392683,-3.1873485102118703e-05,2.0008785251336962,38.10311215256953,-12.003080621530236
0.0006772888907530164,-3.1168818529618858e-05,1.9996613882992471,38.18313123511681,-12.003061058378583
0.0013544339288730036,-4.0635881804701842e-05,1.9993228033790518,38.34307987064527,-12.003004077127464
